0,syn_mean,literally,speak,syno_lower_mean,attitude,index,sensitivity,disgust_mood,hashtag,introspection,polarities,temper,fear_mood,Questioning,Change_direction,Mental_property,Taking,Measure_volume,anniversary,cool,die,directorate,lust,face,game,jumping,Aggregate,text
0,0.3319962974390621,0,1,0.4731738849385908,-0.0157142857142857,375,0.046,0,0,0.0,2,0.0518571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,guess thats good starting out. uncorrupted speak
0,0.1592101203332304,0,0,0.1386554621848739,0.0961428571428571,376,-0.13,0,0,-0.0857142857142857,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fourteen days till summer im counting anything
0,0.4780417566594673,0,0,0.4909502262443438,-0.0091666666666666,377,0.38275,0,1,0.4125833333333333,2,-0.11225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,moving truck running behind wanted buy us lunch many like thankyou good
0,0.0892728581713463,1,0,0.1176470588235294,0.0,378,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lol. literally tweets tonight bout pretty little liars. lol.
1,0.2116630669546436,0,0,0.4259049773755656,-0.065,379,0.308,0,1,0.33075,2,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kevin sweet loving friendship
0,0.1516678665706743,0,0,0.1138763197586726,0.1104444444444444,380,0.1055555555555555,0,0,0.02,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,donald sterling sells team 2 billion officially nigga rich
1,0.177722925023141,0,0,0.3228829993535875,0.1332857142857142,381,0.2325714285714286,0,0,0.1281428571428571,2,0.0628571428571428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,love mom tells personal info stories everyone
1,0.1684665226781857,1,0,0.2647058823529412,-0.1666666666666666,382,0.0631666666666666,1,0,-0.0291666666666666,0,0.1376666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sorry wait literally hilarious think is.
0,0.1252699784017278,0,0,0.0653280542986425,-0.0075,383,0.0409999999999999,0,1,0.056875,0,-0.09125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,irony posting sunglasses today cloudy 60s! outfitss… sunny
0,0.3016558675305976,0,0,0.338235294117647,0.0,384,0.12375,0,0,0.0831666666666666,2,0.0175833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,make emails safe nsa snoops it’s important govt overstep said security chief.
0,0.3039465933634401,0,0,0.4313039901275195,0.0,385,0.0,0,1,0.0754545454545454,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,watch feet walk .. ya might get poked hahaha totaljoke atraphouse
0,0.2116630669546436,1,0,0.17420814479638,0.0,386,0.0,0,0,0.15,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,people harry5 luke4 literally living dream
0,0.2803848419399176,0,1,0.2677910324969149,0.038090909090909,387,0.0207272727272727,0,0,0.1147272727272727,2,0.0114545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tho they´re nice im back online back safety bedroom speak lol
1,0.0388768898488121,0,0,0.0441176470588235,0.0,388,0.0,0,1,0.1295,2,0.1216666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slam whetstones im seeing?? wth??? goodmorning
1,0.4006479481641469,0,0,0.5552884615384616,-0.06,389,-0.0575,1,0,0.1125,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,last night got less 4 hrs sleep tonight bed sleep in. well im going chipper tomorrow!
1,0.2428605711543076,0,0,0.2986425339366516,0.0,390,0.1,0,0,0.2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,like said. keep lowry in. guys playin real edge.
1,0.2672014810243752,0,0,0.2744020685197156,0.1098571428571428,391,0.0192857142857142,0,1,-0.045,2,0.0259285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beautiful day. good thing im stuck inside writing 10 page final!  bitterness… nlwrfovpw3
0,0.0928725701943844,0,0,0.2392533936651583,-0.4675,392,0.228,1,1,0.0425,0,-0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,omg problem video amazing
0,0.3755558378859104,0,0,0.382486026084642,0.0345294117647058,393,0.0695294117647058,0,1,0.0988235294117647,2,0.0373529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cutting bargash trees 2 make space 4 british sandhurst military academy 5 days celebrating independence britain jordan
0,0.060475161987041,0,1,0.088235294117647,0.0,394,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,breakin legs speak. danjon97 ole1rou5vm
0,0.2152627789776817,1,0,0.2929864253393665,0.0,395,0.1295833333333333,0,0,0.1169999999999999,2,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cant help it... ive order many online already im literally waiting wear
0,0.4139014333398783,0,0,0.4621554915672562,0.0,396,0.0715454545454545,0,0,0.1605454545454545,2,-0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friend used work talent corp completed masters harvard. want return malaysia.
1,0.367170626349892,0,0,0.339366515837104,0.0031,397,0.0985,0,0,0.18,2,-0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outstanding. think wouldve told shouldve played real sport like rugby...
1,0.2116630669546436,0,0,0.3543956043956043,-0.1129999999999999,398,0.0737857142857142,1,1,-0.0484285714285714,0,0.0072142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scared lose weight ill bod like nicki minaj. tiny waist big ass hips niceott
0,0.2000332281109819,0,0,0.3116950922380787,0.0,399,0.0746153846153846,0,1,0.0784615384615384,0,-0.0646153846153846,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spellingbee im wondering walk 7eleven one understands ask spell shit never heard of.
0,0.3743700503959684,1,0,0.6832579185520361,0.0,400,0.12,0,0,0.076,2,-0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally get mad people shit talk turkish people whole work fam turkish shit talk time.
0,0.3412526997840173,1,0,0.3427601809954751,-0.011,401,0.0322,0,0,-0.078,2,-0.0308999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yeah literally two plans summer looking good x need hang
1,0.4924406047516199,0,0,0.5399698340874811,0.0,402,-0.2155555555555555,1,1,-0.2177777777777777,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joe makes jokes strawberries look like car crash eathealthy
0,0.2678185745140389,0,0,0.2375565610859728,0.0796,403,0.013,0,0,0.027,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ag epa’s ‘cap-and-trade scheme’ would violate clean air act 0529ag-…
1,0.3023758099352052,0,0,0.5497737556561085,0.1186,404,-0.106,0,1,-0.182,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,see u soccer comber fag
1,0.3589240133516591,0,0,0.3449197860962567,0.0473636363636363,405,0.1287272727272727,0,1,0.013090909090909,2,-0.0176363636363636,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,travellers know better importance relations people forget importance travelling together relation..thought
0,0.2908567314614831,1,0,0.332579185520362,-0.0122222222222222,406,0.0357777777777777,0,0,0.0,2,0.0403333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally gobsmacked michael organised fathers day actually good idea
1,0.060475161987041,0,0,0.1251885369532428,0.0,407,0.0105555555555555,0,0,0.0,2,0.0157777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,need one .. burbank airport .. ... aint right!!
1,0.2044636429085673,0,0,0.4966063348416289,0.0,408,0.1301666666666666,0,0,0.1681666666666666,2,-0.1416666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,love randomly waking 4 one awake
0,0.3130088054494102,0,1,0.4161155586494953,-0.0084615384615384,409,0.0247692307692307,0,1,0.0,0,0.0148461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good start thunder! weathering storm speak. staying poised calm. spurs look desperate! wearethunder
1,0.2797806944675196,0,0,0.3926209537069265,-0.0083846153846153,410,0.0735384615384615,1,0,0.0036923076923076,0,0.0635384615384615,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,obama starts 5 billion counter terrorism fund wants support syrian rebels many terrorists
1,0.2188624910007199,0,0,0.2251131221719456,0.0,411,0.4505,0,1,0.4121666666666666,2,-0.3066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,result years evolution. act accordingly philosophy
0,0.1036717062634989,0,0,0.253393665158371,-0.0566666666666666,412,0.3,1,0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,somebodys ripping piss
1,0.2476601871850252,0,0,0.3354072398190045,0.0661666666666666,413,0.0743333333333333,0,1,0.10225,2,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,keep writing deportation instead deprivation. laugh. love psychology saturday night itsucks help
1,0.1468682505399568,0,0,0.2986425339366516,-0.022,414,0.187,0,0,0.1594,2,0.0234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,oh love people dont respond
0,0.0874730021598272,0,0,0.1162330316742081,0.02125,415,0.1125,0,0,0.00875,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stil luv dis song death yet uhuru maphorisa
0,0.2136265462399372,0,0,0.190662278897573,-0.17,416,-0.1235454545454545,1,1,-0.0881818181818181,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,video.supe… shows extreme cartoon violence censors language security guards bulge. thisworld
1,0.2678185745140389,0,0,0.2375565610859728,-0.099,417,-0.1603,1,0,-0.182,0,0.0112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,enough chunks code wrote open im danger becoming developer. ?
1,0.0913298364702252,0,0,0.2986425339366516,0.0,418,0.2571428571428572,0,0,0.1457142857142857,2,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ignored pretty fucking awesome today awesome general..
0,0.4893551373033015,1,0,0.5240788623141563,-0.0078571428571428,419,0.0872857142857142,0,0,0.1285714285714286,2,0.0259285714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,andrew lawrence one comedians good makes wish writing new material literally hes still on.
1,0.3157274690752013,0,0,0.4220485396955985,0.0,420,0.0,0,1,0.0818181818181818,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,remember time last year ahh 6 exams left didnt know goodtimes
0,0.2850971922246221,0,0,0.335972850678733,0.0659,421,0.0539,0,0,0.1652,2,0.1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,know good websitesvideosliterally anything explain finding optimal solution linear programming??
0,0.0863930885529157,0,0,0.0509049773755656,0.0,422,0.1905,0,0,0.1666,2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,opera english main sensible baseball italian. - henry louis mencken
0,0.2980561555075594,0,1,0.375,-0.0125,423,0.0145,0,0,0.012,2,0.01575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,terms tv land speak...
0,0.1871850251979842,0,0,0.411764705882353,0.0,424,0.0618,0,1,0.0664,2,0.0058666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,w oldies! lotta love poopertroopers nyc! dogs us horses uk sweet start evening. preeshiating speaker
0,0.1547221676811309,0,0,0.1937474290415466,0.0,425,0.0,0,1,0.0088181818181818,2,0.0043636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,even though steelseries company. irony color wheel exists ts4 sad... stayinghopeful
0,0.3232541396688265,0,0,0.3580316742081448,-0.0091666666666666,426,-0.044,0,0,-0.0625,0,0.03025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,girls dont want good guy date bad boys dumpedthey say guys same!
1,0.4060475161987041,0,0,0.3778280542986425,0.294,427,0.628,0,0,0.3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,wow feeling rocks
1,0.1468682505399568,0,0,0.2986425339366516,0.0,428,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,needs money....
0,0.281257499400048,0,0,0.358974358974359,0.0,429,0.1,0,0,0.2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hey whoever used office gone weekend... thanks cleaning yourself!!
1,0.4060475161987041,0,0,0.2731900452488688,0.0,430,0.21925,0,0,0.2295,2,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im productive right now.
1,0.1846652267818574,0,0,0.1841063348416289,-0.12125,431,0.0,1,1,0.015,0,-0.2274999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423am wake dead sleep hungry..... that!!!! problems togetup
1,0.2980561555075594,0,0,0.2944004524886878,-0.02125,432,-0.04,1,1,0.0985,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sometimes sarcasm ease things even death lol die
1,0.1198704103671706,0,0,0.1841063348416289,0.0,433,0.02525,0,0,0.0,2,0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holy cow. never knew thats ™ stood for.
1,0.1324694024478041,0,0,0.1233031674208144,0.0,434,0.1358333333333333,0,1,0.1233333333333333,2,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,another day changing look. ivebeenworkingfor3yrs youstillrebooked
1,0.4348452123830094,0,0,0.4268476621417798,0.0555555555555555,435,-0.0681111111111111,1,0,0.0414444444444444,2,0.0762222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hopefully trade draft picks move draft another wide receiver.
0,0.2826288182659673,0,0,0.3471234647705236,-0.1328571428571428,436,-0.2728571428571428,1,0,-0.2728571428571428,0,0.0242857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chuckles bet horrible job looking pictures mrb
0,0.3314353033575496,0,0,0.2431098313451254,0.2225454545454545,437,0.073,0,0,0.0594545454545454,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1. walk confidently car. keys ready visible. unlock car close by.
0,0.4256823090516395,0,1,0.5670505964623612,-0.01,438,0.0292727272727272,0,0,0.0818181818181818,2,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thx geoff. good know youre still looking opps set straight. speak.
1,0.1511879049676026,0,0,0.1798642533936651,-0.06,439,0.2351,0,1,0.3235,2,0.1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im glad count whenever need help something im soooo glad
0,0.1511879049676026,0,0,0.1934389140271493,0.1629999999999999,440,0.1109999999999999,0,1,-0.0209999999999999,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,secretive gathering rich powerful bilderberg2014 actually privacy exist? agenda 2014may…
1,0.224622030237581,0,0,0.2613122171945701,-0.099,441,0.1581,1,1,0.0664999999999999,2,-0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,highlight night two drunk guys come dance me... concertprobs… nrj3tyytjz
0,0.1382289416846652,0,0,0.1561085972850678,0.0804,442,-0.196,1,1,-0.1035,0,-0.0839999999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nhlplayoffs . homophobic slurs replaced men squirting liquid others face.
0,0.5418080839247146,1,0,0.5458952811893988,-0.0157142857142857,443,0.1548571428571428,0,0,0.1281428571428571,2,0.0518571428571428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,love stuff. literally feel good right now!
1,0.1727861771058315,0,0,0.3190045248868778,0.1444,444,-0.0455999999999999,0,1,0.0154,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,love sun blister nose... fusun
1,0.2140628749700024,0,0,0.3212669683257918,0.0,445,0.0,0,0,0.0915555555555555,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bouta go night swim da homies! haha soooooo cool!
1,0.1792656587473002,0,0,0.3453054298642534,0.119,446,0.220625,0,1,0.113125,2,0.096625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes florida great idea shut part 95 thanksforthedetour
0,0.3719449812436058,1,0,0.387949511788521,-0.0057894736842105,447,0.1502631578947368,0,0,0.0834210526315789,2,-0.124578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ahaha square announced final fantasy type 0 ps4 port thats coming america literally days fan translation comes good shit
1,0.1708663306935445,0,0,0.2156862745098039,0.0,448,0.2676666666666667,0,0,0.3011111111111111,2,-0.1744444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,music studying finals drinking caffeine stay awake fuuun... --
0,0.3484521238300936,0,0,0.5663650075414781,0.2101111111111111,449,0.1934444444444444,0,0,0.1706666666666666,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,favorite part topless photo nyc red sign hanging behind
0,0.0691144708423326,0,0,0.1527149321266968,0.0,450,0.09,0,1,0.1694,2,0.1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,okay montreal drill. send us restaurant recommendations! hungry dinner theatre.
0,0.1000719942404607,1,0,0.0921945701357465,-0.0191666666666666,451,0.11025,0,0,0.1363333333333333,2,0.0675833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally havent laughed hard life. keek kourt kardash numb lip hilarious omg.
0,0.2598438278783851,0,0,0.2594848590323703,0.0,452,0.1383076923076923,0,0,0.112,2,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???haha u live podge? ya fingers crossed would luv study gway change scene
1,0.2882387590810917,0,0,0.2955573837926779,-0.0575454545454545,453,0.0054545454545454,1,0,-0.0129090909090909,0,0.0296363636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumerism used control populace way proverbial carrot used control proverbial horse.
0,0.2008639308855291,0,0,0.3071266968325792,-0.10625,454,-0.071875,1,0,0.014625,0,0.03325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true story. hasnt stopped crying since youve left.
0,0.0,0,0,0.0203619909502262,0.0,455,0.1756,0,0,0.1726,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,isnt soon birthday presents? ujuuu
1,0.6911447084233262,0,0,0.7601809954751131,0.0,456,0.0,0,1,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mets keep rolling bases loaded
0,0.2872570194384449,0,0,0.1968325791855203,0.0,457,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rt rj.... calling fat?....
